,actalog,img_hi,img_lo,img_mid,pool_reduction_pct
2019-10-20 19:58:01,13.0,0.0,0.0,0.0,1.0
2019-10-20 19:59:00,13.0,1.0,0.0,0.5,0.9615384615384616
2019-10-20 19:59:15,14.0,2.0,1.0,1.5,0.8928571428571429
2019-10-20 19:59:54,13.0,1.0,0.0,0.5,0.9615384615384616
2019-10-20 20:00:00,13.0,1.0,1.0,1.0,0.9230769230769231
2019-10-20 20:00:19,12.0,0.0,0.0,0.0,1.0
2019-10-20 20:00:29,13.0,1.0,0.0,0.5,0.9615384615384616
2019-10-20 20:00:52,13.0,1.0,1.0,1.0,0.9230769230769231
2019-10-20 20:00:55,14.0,1.0,1.0,1.0,0.9285714285714286
2019-10-20 20:01:00,14.0,2.0,1.0,1.5,0.8928571428571429
2019-10-20 20:01:07,13.0,1.0,0.0,0.5,0.9615384615384616
2019-10-20 20:01:17,14.0,1.0,0.0,0.5,0.9642857142857143
2019-10-20 20:01:38,15.0,1.0,0.0,0.5,0.9666666666666667
2019-10-20 20:01:40,15.0,1.0,1.0,1.0,0.9333333333333333
2019-10-20 20:01:55,14.0,0.0,0.0,0.0,1.0
2019-10-20 20:02:00,14.0,1.0,0.0,0.5,0.9642857142857143
2019-10-20 20:02:52,14.0,1.0,1.0,1.0,0.9285714285714286
2019-10-20 20:03:00,14.0,2.0,1.0,1.5,0.8928571428571429
2019-10-20 20:03:03,15.0,3.0,2.0,2.5,0.8333333333333334
2019-10-20 20:03:07,14.0,2.0,1.0,1.5,0.8928571428571429
2019-10-20 20:03:22,15.0,2.0,1.0,1.5,0.9
2019-10-20 20:03:34,16.0,2.0,1.0,1.5,0.90625
2019-10-20 20:03:39,15.0,1.0,0.0,0.5,0.9666666666666667
2019-10-20 20:04:00,15.0,4.0,1.0,2.5,0.8333333333333334
2019-10-20 20:04:41,14.0,3.0,0.0,1.5,0.8928571428571429
2019-10-20 20:04:51,15.0,3.0,0.0,1.5,0.9
2019-10-20 20:05:00,15.0,3.0,3.0,3.0,0.8
2019-10-20 20:05:17,14.0,2.0,2.0,2.0,0.8571428571428571
2019-10-20 20:05:27,13.0,1.0,1.0,1.0,0.9230769230769231
2019-10-20 20:05:40,12.0,0.0,0.0,0.0,1.0
2019-10-20 20:06:02,13.0,0.0,0.0,0.0,1.0
2019-10-20 20:07:00,13.0,1.0,0.0,0.5,0.9615384615384616
2019-10-20 20:08:00,13.0,1.0,1.0,1.0,0.9230769230769231
2019-10-20 20:09:15,14.0,2.0,1.0,1.5,0.8928571428571429
2019-10-20 20:09:26,15.0,3.0,1.0,2.0,0.8666666666666667
2019-10-20 20:10:00,15.0,4.0,3.0,3.5,0.7666666666666667
2019-10-20 20:11:00,15.0,4.0,4.0,4.0,0.7333333333333333
2019-10-20 20:11:47,16.0,5.0,4.0,4.5,0.71875
2019-10-20 20:12:00,16.0,5.0,5.0,5.0,0.6875
2019-10-20 20:12:21,17.0,5.0,5.0,5.0,0.7058823529411765
2019-10-20 20:13:00,18.0,6.0,6.0,6.0,0.6666666666666666
2019-10-20 20:13:29,19.0,7.0,6.0,6.5,0.6578947368421053
2019-10-20 20:14:00,19.0,8.0,7.0,7.5,0.6052631578947368
2019-10-20 20:14:57,20.0,8.0,7.0,7.5,0.625
2019-10-20 20:15:00,20.0,9.0,8.0,8.5,0.575
2019-10-20 20:16:00,20.0,9.0,9.0,9.0,0.55
2019-10-20 20:16:06,21.0,10.0,10.0,10.0,0.5238095238095238
2019-10-20 20:16:07,23.0,12.0,12.0,12.0,0.4782608695652174
2019-10-20 20:16:08,24.0,13.0,13.0,13.0,0.4583333333333333
2019-10-20 20:16:41,25.0,14.0,13.0,13.5,0.46
2019-10-20 20:17:00,25.0,14.0,14.0,14.0,0.44
2019-10-20 20:18:45,26.0,15.0,14.0,14.5,0.4423076923076923
2019-10-20 20:19:00,26.0,15.0,15.0,15.0,0.4230769230769231
2019-10-20 20:20:12,27.0,16.0,16.0,16.0,0.4074074074074074
2019-10-20 20:21:09,28.0,17.0,16.0,16.5,0.4107142857142857
2019-10-20 20:22:00,28.0,17.0,17.0,17.0,0.39285714285714285
2019-10-20 20:22:24,29.0,18.0,17.0,17.5,0.39655172413793105
2019-10-20 20:23:00,29.0,18.0,18.0,18.0,0.3793103448275862
2019-10-20 20:24:00,29.0,19.0,18.0,18.5,0.3620689655172414
2019-10-20 20:25:00,29.0,19.0,19.0,19.0,0.3448275862068966
2019-10-20 20:29:06,30.0,19.0,19.0,19.0,0.36666666666666664
2019-10-20 20:30:00,30.0,20.0,19.0,19.5,0.35
2019-10-20 20:30:31,31.0,21.0,19.0,20.0,0.3548387096774194
